"Uýnh cho thì bảo ck vũ phu, yêu chiều là sinh ra tật vậy đó. Khổ cho kiếp đàn ông, tốt nhứt éo tin đứa nào hết.",0
Uyên Tú,0
Uyên ơi là uyên,0
Uyên kì nha uyên,0
Uyên ăn kẹo sâu găng á uyên,0
uyên ăn kẹo nè,0
uyen ăn kẹo nch kì ghê,0
Út Đạt,0
Uppp,0
Uppp,0
Upp,0
Uoppp,0
Uôi tâm bú cặc nhìu quá nên ginjg h nó nóng rồi đéo ấm nữa,1
Ước gì trong mọi tình huống khó khăn nào tôi cũng đều bình tĩnh xử lý như a ấy,0
Ước gì thấy được mặt anh chồng,0
Ước gì gặp anti dizz chetme ,1
ước gì đầu dây bên kia nói “thôi chị tắt mẹ live đi chị ơi” 😞,1
Ước được chị chào,0
Ước đc chị chào ghê á :)),0
Ước đc chị chào ghê ,0
Um khác dễ bị ăn sừng hơn nhờ Tâm ban ,0
Ùm hihi,0
Uisss chị bình thạnh khúc nào em cũng bình thạnh nè :)),0
Uis ghe z,0
Uiii chị đáng yêu thế,0
Ui tr. Con vo no noi tui quen ai . Nhu the naok lien wuan den og,0
Ui ghe qua,0
Úi đm cười :)))) ,1
Ui c tâm cười thân thiện,0
Uầy tội anh!! Nói chuyện xong tối về ám ảnh khỏi ngủ :((,0
Uầy thả thính gắtttt??? ,0
Uầy đc chị ơi ,0
Uầy,0
Ủa z hả,0
Ụa xinh,0
ủa vui chưa ,0
Ủa tutu sao ,0
ủa tự dưng lai trim gọi điện ,0
ủa toii thấy xinhh mà ,0
Ủa thích đc ko :),0
Ủa Tâm có tiền sao Tâm ko đi niềng răng đi để hô quá ngta sợ ákkk,0
Ủa sao lại bay ra đường rồi :),0
Ủa sao hông đọc cmt anti ?,0
Ủa sao hết rồ:(( Chán vậy ,0
Ủa răng bị vẩu hả,0
Ủa r có fb Zalo mess làm chiii,0
Ủa r chơi gì block fb chơi v r ai đựu,1
ủa quảng cáo làm gì má,0
Ủa nay tóc hết bết òi nè :)) Mãi Anti love u ,0
Ủa nãy nói tại tui đang ở ngoài đường á?,0
Ủa nãy mới nói mình cũng đang ngoài đường,0
Ủa nai không chửi nữa hả,0
Ủa mới nói live tream giờ bảo đang ngoài đường ???,0
Ủa mấy mẹ ko thích thì cút mẹ đi ai bắt coi đâu mà ngộ z,0
ủa mắc mớ gì phải biết thêm nhiều về nhau hơn?,0
Ủa live còn xưng chị mà sao hôm nay hiền z,0
Ủa hello ☺,0
Ủa dậy hả,0
Ủa chứ ai nói không thả tim được đâuu baa,0
Ủa chị sinh 2000 hả,0
Ủa chị ơi sao mặt chị khác trên Tik Tok vậy ,0
Ủa chị ơi sao góc nghiêng giờ nó khác hồi nãy vậy chị 😿,0
Ủa chị ơi hết xưng chị rồi hả,0
Ủa cát xê mỗi người gọi là nhiêu dợ??,0
Ùa anh đếy giọng hay còn giọng m như con cek z ăk,1
Ủa ai rãnh đi fl khơi khơi ạ,0
Ủa ác mà,0
Ừa,0
Ư ư,0
Tuyệt voi,0
Tuyet qua a oi.nhu vay di minh ve lo cho con minh.do thi ve kieu xe tro qua nha no luon..,0
Tuyệt lắm anh,0
Tuyệt đỉnh  la thế đó,0
Tuyền Durex'x,0
Tuy e k Co phan doi ck e. Giong nhu vk  a. E thuong tui than. Sau ck e vo tam qua MN a. Nhung Khi nghe a noi. Ck phai Di Lam. De Lo cho gia dinh. Thi e thuong ck qua,0
Tưởng sinh 1990,0
Tường Nguyễn dô coi cmt ,0
Tưởng đâu răng cưng  ngoạp chết mẹ cái đt chị ,1
tuổi tác ko vấn đề gì đâu,0
tuo,0
Tứng rán,0
Tui nghèo gừng chớt,0
Tui là tui buồn lắm luôn ớ :<,0
Tui là đàng bà mà muốn đập vô mặt cái con vợ mất nết,0
Tự xài đi má,0
Từ từ người ta khóc bây giờ,0
Từ Phương ủa dì dị cđ,0
Từ Phương nghe dẹo dẹo mà tao nổi cả da gà đây này ,0
Từ Phương mắt tao không chấp nhận được những thứ dơ bẩn mày hiểu không?? ,1
Từ Phương *dui dẻ các thứ *,0
Tự nhiên khen cái dạ dạ vang vâng xong tí nữa cái địt mẹ chúng M -..-,1
Tự nhiên cái hf,0
Tu Nguyen ,0
từ chối,0
Tu Anh Nguyen Thi Bùi Thị Ngâm Nhi Đỗ Thị Thy Thy từ từ rồi làm lí :v,0
Trương Phương Thuỳ,0
Trường hợp như vậy chúng ta phải làm sao,0
Trường Hồ,0
trường chị điểm cao không ạ =)),0
Trung tâm Tin tức VTV24,0
Trứng ráng cần mỡ bắp cần bơ yêu không cần cớ cần cái gì cơ,0
Trứng ráng cần mỡ,0
Trứng rán cần mỡ. Bắp cần bơ,0
Trứng rán cần mỡ ,0
Trứng rán cần mỡ bắp cần bơ yêu không cần cớ cần cậu cơ =)),0
trứng rán cần mỡ,0
Trứng đéo cần mỡ vẫn rán đc nha chị ,0
TRƯ BÁT GIỚI,0
Trọng Nhân ,0
Trông mặt c vui ghê:)))),0
trông bạn giống Phạm Thanh Thìn théeeeeee ạ,0
Trời.phật;)),0
Trời phật:)),0
Troi ong chong tot bung wa cho no di em dep,0
Troi ơi phân tich làm gì cho bay lượn cho roi,0
Trời ơi đánh nó một lần rồi cho đi luôn có dau. Ở đó mà giải thích chi cho miệt,0
Trơi ơi cai thăng nay noi hoai đanh trong măt con đo,0
Trời nó zdui thấy ghê z đó,0
Trời đất oi a ck này sao mà nguội day a,0
Trời dạo này hay mưa mọi người ra ngoài nhớ manv áo mưa ,0
Troi danh con vo mot tran di nghe con nay noi thay nghet wa,0
Trình bày nh quá bỏ luôn là xong loại như vậy K cần thiết,0
Triệu like cho anh chồng,0
TRIỆU HỒI CHỊ ASHLEY DO VÀO GỌI CHO TÂM RÁN:)),0
Triệu Giao,0
Triết lís quá🥴🥴🥴,0
Trí lý như cái lz ngta dị á,1
Tren doi nay co nguoi bat gap tai tran ma con giai bay gap tao chet m lien loai dan ba cho nay co biet nghe dau,0
Trên app á,0
Trash :),0
Trang Thu Hoang may quá mũi ch to bằng,1
Trang Thu,0
Trang Nguyen,0
Trang Bún bạn share thẳng từ bên page Đạo sĩ ấy ạ,0
Trần Thị Yến Nhi dô coi chị chứng gán,0
Trần Thị CẩmTiên,0
Trần Thành tâm giống tên em trai anh đó,0
Trần Ngọc Hân,0
Trần Mạnh Hùng,0
Trần Huỳnh Bảo Châu,0
Trần đức boooo,0
Trần đức booo,0
Trần Đức bo. Đâu rồi mn ,0
Trần đức bo ghi nhận ,0
Trần Đức bo đang xem,0
Trần dục bo,1
Trân Bảo Nguyễn Trần. Nguyen Thanh Hoang,0
trần anh thư còn đỡ đáng sợ hơn,0
Tram Nguyen,0
Tram Anh,0
trai thì biết nói hả chị kkkk,0
trái ổi sâu k .... biết bt gì trong đó sam!!!! ngủ cho khỏe....,0
Trai không ưa xong qua gạ gái hả má,0
Trai call hí hí,0
Trả về nơi sản xuất đi em trai ơi gặp chị là hư họng rồi đi ngoại tình mà còn lớn giọng,0
Trả thấy xinh gì.rõ chán.,0
Tra nó về với chu của em nó. Loài dăm tac.,1
Trả lời bình luận em đi,0
Tốt nhất không nên lấy vợ ok,0
Tốt hơn là chó mà cắm chủ thì cho đi luôn không bao dờ tiếc,0
Tốn phí z tải chi,0
Tôn Lầm,1
Tởm vailon,1
Tởm quá,1
tởm quá,1
tởm,1
tởm,1
"Tôi thích kiểu xử lý của a chồng này,
Đánh đập làm gì chửi bới làm gì nói nhiêu đó a vác cám kia thấm đến xương tỉ rồi",0
"Tôi thích cách xử lý của bạn ,nhưng bạn có vẽ còn lo sợ con vợ nên để nó gầm gừ lại với bạn",0
Tôi sợ má này luôn,0
"Tội nghiệp cái anh Đại quá, đang nói chiện với 1 con thú ",0
Tội nghiệp a quá,0
TOi nê a that trên dơi này ko ai kien nhân Dc như a,0
Tới luôn ad owiiii,0
"Tội lỗi, tội lỗi.",0
Tối like chim tiếp nha,0
Tội Đại,0
Tội Đại,0
Tội cho chàng trai ấy,0
Tội chàng trai :)),0
Tội anh ghê ,0
Tội anh Đại :((,0
Toe toét mà buồn cc gì :))),1
tóc mái chị xinh ghê,0
Tóc Cj đẹp thế,0
Toang rùi hjhj,0
To xũu,0
Tỏ vẻ cute nhưng ko tuể,0
Tố Phương,0
tớ mà,0
Tớ :> há há há,0
Tớ,0
Tính năng này có làm đien thoại thành parabol kh ạ,0
tình huống xử lý của ah chồng nể phục,0
Tính ,0
tìm hiểu nhau k chị,0
Tieu Tho ,0
Tiếp điii chụyy,0
Tiếng quen quen,0
Tien Phuong Tran hít này ko,0
Tiền Hồng Anh ngứa dái,1
Tiếc gì của ấy,0
Tí chúng quánh cho,0
Thương Huyền ,0
Thuê người gọi điện hay gì??,0
Thuê người đuma nói chuyện với fan mà thân vầy địt mẹ đéo tin !!,1
Thuê người đuma đây là thuê người :) đéo ai nói chuyện với fan thân vậy đâu đuma,1
Thuê người đuma :),0
Thuê em diễn cho này ,0
Thuê bn tiên em,0
Thua 1 con đĩ,1
Thư zì zị má,0
thứ vk vậy quăn vào sọt rác đi con ơi,0
Thu vay thi k can nua bam,0
Thư Sun heloo bé thư :)),0
Thu Sang,0
Thu răng vào mồm đi nè:))),0
Thứ quỹ đó  nói nhiều làm gì tat mặt nó ..,0
Thứ này ai hốt về nó nạo từ bàn thờ nó nạo xuống,0
Thứ mê trai đầu thai không hết,0
Thử làm thêm cái dramu để nổi lại đi chứ live còn không nổi như cũ nữa nè,0
Thu L Ng Liem Damien Phú,0
"Thu ko dang hoang cho di luon ,loai dang ba nhu vay cung con biet nghi toi con ha con no birt no coi m ra gi ma doi ve nhin con luc an nam voi trai co nghi toi con ko do tam than",0
thứ do tán mấy cái chu ở do cho trả lời son son,0
Thu do quanh chet me lun jk .. nc dang hoang lm j ... thứ đàn bà nứnq lồn ,1
"Thu Dịu đấy, t bảo r. Page này ác vl chứ ko phải lỡ lầm gì đâu.",1
Thu di lay trai ma con lon tien danh cho no mot tran roi dui di do dang ba mat net neu a côn voi con nay a con mat mui nao nhin xh,1
Thú dị he ,0
Thứ đang bà hư còn ở đó lớn tiếng làm ảnh hưởng đến phụ nữ,1
Thứ đàn bà như vậy bỏ đi a,1
Thứ đàn bà đó bỏ luôn đi anh ơi,0
thứ dan bà do bỏ đi,0
Thu dan ba da lay nguoi ta ma con son xon tan dai bac tay,1
Thư đan ba bo chông bo con như vây đanh vai bac cho no dưa,1
Thu da ba lang loang danh cho no mot tran cho chet me no di chu noi vong la gi cho met nhin thay ma nong mau qua a,1
Thứ con đi cho tao o biết chuỗi cau nào cho hả giận,1
Thu con cho,1
thứ a ko sài ko ai sài được lâu đâu a,0
"Thông tin này ad viết ra 1 stt riêng đi để mọi người share chứ để thế này mn không share được. Theanh 28 làm đạo đức xã hội xuống cấp, luật ANM phải được áp dụng trường hợp này.",0
Thôi tia gái quá anh ưi bớt đê,0
"Thôi thoii không cần chỉ, không cần pr chị nhé =)) càng pr thì app càng bị tẩy chay đó chị",0
Thôi thôi thôiiii chị đi chơi đồ đi chị ạ:)),0
Thôi thôi mày im mẹ mồm đê ,1
"Thôi thế này thì chẳng còn gì nữa """"đường anh anh đi đường em em đi cho tôi gởi anh chồng 1lời khen là tánh anh này ngui quá vậy cũng tốt ven ca đôi đường",0
Thôi tắt mịa đi em ơi =))) bạn nam muốn tắt lắm rồi ,1
Thôi Tâm đi rồi Vũ ơi,0
"thôi pr đủ rồi, tội cái app vl =))) toàn 1* =))) tắt mẹ live đi",0
Thôi ngta đéo thèm m đâu nên khỏi cần phải kêu fl đâu em,0
Thời nay tui thấy buồn ói với những phụ nữ như bà này. Xảy ra quá nhiều cảnh như này. Mà tội lỗi thì vẫn đổ nên đầu đàn ông . Chó má thật,0
Thôi mê chi hàm răng v gãy kèn chết anh ơi😗,1
"Thôi mà, đừng :'<",0
Thôi mà :(,0
Thoi mà ,0
Thôi ko ngủ đâu 😿,0
Thôi im mẹ mồm đi chị Uyên ạ=)),1
Thôi im mẹ mồm đi :),1
Thôi im mẹ mồm,1
thôi đừng tỏ vẻ tiểu thư nữa chị ơi :'(,0
Thôi đi. Giả tạo vl,1
Thôi đi tâm khỏi gth ko ai xài đâu,0
Thôi đi ngta đéo thèm m đâu:)))),0
thôi đi mày ông ơi hay ho j ma phần vua cho mệt vậy ,0
Thôi đc rồi . Dm,1
Thời đại 4.0 đàn ông hay đàn bà gì cũng giống nhau.cứ ông ăn chả bà ăn nem thì còn gì là hp gd nữa.nhìn mặt bà vk là muốn cho ăn tát rồi,0
Thôi cúp đi chị gọi người khác đi chị,0
Thôi chốt đơn lọt khe chống nước,0
Thôi cho nó thêm một chút nữa là xong,0
"Thôi chị Tâm đừng buồn, em yêu chị <3",0
Thôi chị ơi,0
thôi chị gọi b khác đi ,0
Thôi câm moẹ mồm m đi,1
thôi c nhím xù lông oyyyyyy ,0
thoi buoi danh ghen 4.0 roi,0
Thôi bớt xaolon em ơi . Hãy để con bím ngủ yên đi ,1
Thôi bớt xạol đi,1
Thôi bớt giả giọng :)),0
"Thôi bỏ Đi a ơi, mấy loại cận bả đó giữ làm gì, a sẽ tìm được người tốt hơn,",0
Thôi ai gảnh đâu mà tải ,0
Thôi ai gảnh,0
Thôi a ơi a tia gái quá r,0
Thôi,0
Thoa Nguyen,0
Thò ko tẻn dc thi nó đi nang xiền về càng đỡ khổ mình lo gi...nó có phải kiêu xa đâu mà lo,0
thính làm cái quần què gì chị ?,0
"Thiết thấy vụ này cần được làm thật nặng. Để nó trở thành 1 tấm gương cho những fanpage khác. Thông tin đưa sai lệch sẽ gây hậu quả nghiêm trọng, cũng như nhận thức lệch lạc của một số bộ phận! 
Thời buổi thông tin giờ loạn quá rồi. Nên nhưng thứ rác rưởi như này cần được dẹp càng sớm càng tốt, càng nặng càng có tình răn đe! Chứ không thế nói chỉ có vài chục triệu thì đối với một hệ thống lớn như này, có khi nó cungz chỉ là muỗi đốt voi thôi. ",0
Thích ngủ cà dựt cà dựt dzậy á đc hok,0
Thích giọng chị gke,0
Thich ak ,0
Thích a này quá cố lên a,0
thích,0
Thíc anh chồng xử lý rất hay có văn hóa,0
Thi Thi Nail quánh ghen nữa nè vợ,0
Thì răng thì răng ,1
thì nó hiện ra thì thấy,0
thêu bao tiền z,0
Theo trai còn già mồm. Khổ,0
Theo e suy đoán là nó chơi á chị,0
Theo e nghĩ nó đang xem chị livestream á,0
Theo  trai mà  còn  lấu thứ  dan  bà  Di  cho rồi,0
Thẹn thùng luôn cớ í :v,0
Theanh28 4tr tụi nó khoá rồi nó để theanh28 giả lên cho ae resport đó,0
Thế tóm lại là live hay quảng cáo app thế,0
The nào đã chế,0
Thể Loại đàn bà như thế này thì ko nên tiếc,0
Thể loại đàn bà gì thế ko bik,1
Thế là quá lịch sự rồi cho nó đi luôn với thằng kìa cho một thời gian là nó bỏ ngay lập tức mà b,0
Thế là gián tiếp lấy đi một mạng người rồi còn gì?,0
Thề ko xài app đó nhé ,0
"Thế giới thật đáng sợ. Không biết đâu là thật, đâu là giả",0
Thế cơ,0
thề chứ diễn sâu vl chắc cát xê cx cao nhỉ,1
Thấy xui thì có chứ lúng túng cm gì :>,0
thấy mỗi hàm răng hô,1
Thấy gớm,0
Thấy gì chết liền 😀😀,1
Thấy đm nó có thích mày không ? Nhục kkk,1
thấy cười lém mò ,0
Thấy cưng dữ ta ,0
Thấy có ai khen đâu bà bị ảo à,0
Thấy chị cũng thân thiện mà,0
Thấy bảo điểm chị cao :),0
Thật sự là hơn cả mương 14 :(((((,0
Thật nể anh này sử lý quá hay,0
Thảo Trang là fan cứng của chị,0
"Thảo Nguyễn mấy trang beat, không sợ chó, và bọn theanh28 này rác như nhau đó m ",1
Thanthien wa:(,0
Thanh trừng gấp ra khỏi mạng xã hội,0
Thanh Truc Le,0
Thanh Trà đọc đi,0
Thành Quang sao ghét m thấy dễ thương mà,0
Thanh niên kia chắc đang định xóa fb đây,0
Thanh niên đang loay hoay vô hiệu hóa tài khoản fb đây,0
Thanh niên dã lớn tuổi... Mà chưa trãi sự doi là day... Kkk,0
Thanh Ngoan,0
Thanh Ngoan,0
Thanh Cường hít hà ,0
Thằng này xàm vãi,1
thang nay noi rat hay bat duoc thi fuoi cho ra khoi nha la dung roi,0
Thằng này mà có ngu cũng để ng ta ngu với.,0
"Thằng này hien quá, dang ghen tình cảm",0
Thang nay e ha chau cay xang lan lan nay Dia day,0
Thằng này chông đen hôi như chò nhậy mà con kia thích nó ở cái gì..... hay thích khoai to,0
thằng nào thì thầm tắt live tắt live :))),0
Thang Le Minh,0
thằng Dick chó đẻ vãi ra,1
Thằng chồng nc khoa chương,1
Thằng chó sạo lồn dựng phim lừa cộng đồng theo dõi đụ má mày thằng chó đẻ,1
Thân thiện quó,0
Thần bồ nge xong nổi gia gà .,0
Thấm....,0
Thắm ,0
Thái độ của nó vậy nó biết sai mới lạ đó,0
thả thính trứng rán cần mỡ đi :)),0
Thả thính đồ như lone,1
Thà coi anh Bo của tao con hơn coi con này :)),0
Thả câu trứng rán cần mỡ c ơi,0
Thả cặc đc luôn chứ tim gì,1
th gay,0
Tẹo nữa Tâm ngủ ngon,0
Tên tâm là xi bô trần ạ,0
tắt mẹ rồi,1
Tắt mẹ live đi ạ thấy mũi chị muốn đấm cho phát ,1
Tắt mẹ đi chị ,0
tắt me đi,0
Tắt live cmn đi,1
tắt con mẹ nó luôn í ạ,1
Tắt cmnđ chứ trò chuyện gì :)),1
Tat cho nó mấy cái vào mặt,0
Tắt camera là nát lol nha,1
Tao.o.cân.đuoc..ne.gâp.tao.nay.gio.tao.đa.cho.mât.chêt.me.luon.ne,1
tao xĩu nha,0
TAO XIN NHẮC LẠI :) !!! Đứa nào chửi chị =>0 muốn coi thì lm ơn lướt qua!!!  Kh có não à? ,1
Tao tang no cho may do kkk,0
Tao mà là ông đấy chắc tao mất ngủ 7 ngày luôn :),0
Tao lạy ;),0
Tao ghét nhất là mi luon á,0
"Tạo drama cho đã rồi giờ làm ra vẻ ngây thơ, duyên dáng...😏 hài vãi luôn 😱😱",1
Tao cuoi ia,1
Tặng quà covit 19 Cho bạn  hả  kkkkkk,0
Tàng hình ra ngoài đường rồi hã chị ,0
táng chết mẹ nó đi.a ko cần nói với loại nàu,1
Tan làm về là triển liền luôn ạ,0
Tâm xinh nhưng mũi tâm hơi to,1
Tâm xạo lol,1
"tâm uiss, tâm ở trong tim nè 😀😀",0
tâm sẽ đóng phim lối rẽ trái muộn màng đúng không,0
Tâm quê ở đâu vậy ???.Rep em đii😕,0
tâm ơii,0
Tâm ơi xinhh quá,0
Tâm ơi tâm có hay tắm biển không chứ tâm nhạt quâ,0
Tâm ơi sao khác mấy vd trc vậy ,0
Tâm ơi hãy nói yêu em đi còn chừng chờ chi nữa,0
"Tâm ơi cất hàm răng đi , răng của m như muốn bổ vào màn hình dậy đóoooo",1
"Tâm ơi , a yêu e roàii",0
tâm ở ngay trong tim haha  ,0
Tâm nói thử gì vui vui thả thính cho anh í nghe đi,0
Tâm nè Tâm ,0
Tâm nè Tâm,0
Tâm nào đây? ,0
Tâm mũi trâu,1
Tâm mũi trâu,1
Tâm mũi trâu,0
Tâm hỏng chào tui,0
Tâm Gucci Anh,0
Tâm gọi Anh nào bú cu đi,1
Tâm gọi Anh nào bú cu đi,1
"Tâm đừng thích ngta hơn em nha, em buồn :((",0
Tâm dùng răng quyến rũ anh kia :))),0
Tâm đừng áp sát mặt vào màng hình nữa  nhìn sợ lắm,0
Tâm đéo có cái gì đẹp hết tâm ơi:)))),1
Tâm dẹo :))),0
Tâm dễ thương lắm ,0
tâm dạo này hot quá rồi quên thằng anh m luôn :)),0
tâm cute quáaa,0
Tâm cute quá ,0
Tâm bữa nay xin quá ta,0
Tâm bỏ chặn cmt acc kia của em đi :(((,0
tâm béo ,0
Tâm bảo mình cũng đang ngoài đg đàng hoàng :((,0
Tại vì là,0
Tải về xài không Vũ,0
Tải về có ny ko chị,0
Tai tiếng chứ nổi tiếng giề,0
Tái tạo da nhân sâm Hàn Quốc chuyên trị mụn nám tàn nhang và sẹo rỗ.cam kết hoàn tiền nếu không hiệu quả ,0
Tại sao lại phải tải app vậy chị ơi,0
Tải rùi,0
Tại ngta đéo ưa m đếy,1
Tải này về có bồ thì e kêu bạn hiền e tải Chị Nhung,0
Tại facebook nói xấu tâm Nhìu lắm ,0
Tải để chi nhờ,0
tải cl này về là sừng không,1
Tải chi trời =)))),0
Tại ảnh sợ á,0
Ta nói nó giả trân à:))),0
T thề là noa thuê luônnnnnnnnnnnnnnnnnnnnn hâhha,0
"t thấy xinh mà, chúng m chửi cái gì 🤧",0
T thấy toàn hàm răng :((,1
T out nhé l thư ,1
T nghe thằng kia nch cũg kiểu xaolol ghê :)),1
T nghe bái bai bái bai á :)),0
"T like page đó lâu rồi, nó còn nhiều bài rác hơn cơ, khá lạ là giờ các page mới lên tiếng đấy, nhưng muộn còn hơn không ",1
T đợi ngày phốt page theanh lâu lắm rồi :),0
T chắc chắn là nó thuê luôn :)) thuê chị đi bé ơiiiii cu bé àaa :)),0
Sướng vãi em ghen tị quá ,1
sướng quá thanh niên,0
Suong q thanh te biet bao nhieu phu nu mong co mot nguoi chong yeu thuong lo lam an lo cho gd thi ba ne lai ngược lai co roi sau ne ba ne xe kho lam day,0
Sướng nó khổ chồng thôi,0
Sung sướng quá thì sinh tật ,0
Sung sướng quá sanh tật vậy đó.,0
sung sướng quá rồi nứng lồn,1
Suka ngu,0
SUCK DICK DI,0
"Súc vật, ghét nhất bọn làm truyền thông bẩn, rác rưởi",1
Súc vật,1
Súc vật,1
Sửa mũi đi đức phúc cũng sửa thôi đẹp là đc khen,0
Sữa mũi đi booooooo,0
Sửa mũi cho ít to lai di mày,1
Sửa mũi bao nhiu tiền vậy đang cần sửa để cái nết nó bớt dẹo lại ,1
Sử lý rat hay của anh ck,0
STUPID FAKE FACE,0
Sophie Tang Elise Tang,0
Song kg được nữa thì chia tay,0
Sóng Gio,0
Soàn Cháy,0
"Sơ sinh, trẻ em, vị thành niên thành phụ nữ đàn bà đáng ghê thiệt lúc x lỗ có còn dc dang háng z k ha là tai tiếng mãi để đời",0
Sợ quá sợ quá,0
Sợ quá,0
Sợ luôn :))) ,0
"So Hii ta nói dui gần chớt, biết gì k, page này của a NTTrung Quốc đó =))",0
Số điện thoại,0
so cute,0
Sợ á chị,0
Siêu Quậy Tí Hon,0
Show ciu đi c,1
Ship cho em cái mũi với hàm răng giả ạ,1
Set keo dam nhau khong chị ?,0
Sđt em là 0356112926 nè,0
Sây năng lam chi cho tan nat 1 gđ,0
Sấu vcl ,1
Sau địt mẹ mày,1
Sau 5 phút chết con mẹ mày vs tao,1
